OID,SIM_ANTI,UCS,UCS_F,PAISAJE,CLIMA,TIPO_RELIE,LITOLOGÍA,CARACTERÍ,CARACTER_1,COMPONENTE,PERFIL,PORCENTAJE,FASES,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Suelo5,Suelo6,Suelo7,Suelo8,Perfil1,Perfil2,Perfil3,Perfil4,Perfil5,Perfil6,Perfil7,Perfil8,Porcent1,Porcent2,Porcent3,Porcent4,Porcent5,Porcent6,Porcent7,Porcent8,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1, ,IT,ITf2,Montaña,Templado humedo a muy humedo,Filas y vigas,Rocas metamorficas (esquistos),"Profundos, bien drenados, texturas finas a medias, erosion ligera y moderada, fertilidad baja, reaccion ligera a fuertemente acida", ,Asociacion Ituango: Typic Eutrudepts; Typic Dystrudepts; Oxic Dystrudepts Acrudoxic; Kandiudults Humic Eutrudepts; Humic Dystrudepts,"A534, A252; A475, A526, A255, A257, A258; A259; A256; A253, A254; A251","35, 30, 20, 5, 5, 5", ,5,Typic_Eutrudepts,Typic_Dystrudepts,Oxic_Dystrudepts_Acrudoxic,Kandiudults_Humic_Eutrudepts,Humic_Dystrudepts,NA,NA,NA,"A534, A252","A475, A526, A255, A257, A258",A259,A256,"A253, A254",A251,NA,NA,35,30,20,5,5,5,NA,NA,0.000000000000000,0.000000000000000,Asociacion_Ituango,Antioquia
-1, ,IT,ITf4,Montaña,Templado humedo a muy humedo,Filas y vigas,Rocas metamorficas (esquistos),"Profundos, bien drenados, texturas finas a medias, erosion ligera y moderada, fertilidad baja, reaccion ligera a fuertemente acida", ,Asociacion Ituango: Typic Eutrudepts; Typic Dystrudepts; Oxic Dystrudepts Acrudoxic; Kandiudults Humic Eutrudepts; Humic Dystrudepts,"A534, A252; A475, A526, A255, A257, A258; A259; A256; A253, A254; A251","35, 30, 20, 5, 5, 5", ,5,Typic_Eutrudepts,Typic_Dystrudepts,Oxic_Dystrudepts_Acrudoxic,Kandiudults_Humic_Eutrudepts,Humic_Dystrudepts,NA,NA,NA,"A534, A252","A475, A526, A255, A257, A258",A259,A256,"A253, A254",A251,NA,NA,35,30,20,5,5,5,NA,NA,0.000000000000000,0.000000000000000,Asociacion_Ituango,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
-1, ,GS,GSa,Montaña,Templado humedo a muy humedo,Vallecitos,Sedimentos heterogeneos mixtos coluvio-aluviales recientes,"Superficiales y profundos, drenaje pobre a moderado, texturas moderadamente finas a gruesas, inundaciones ocasionales, fertilidad baja y alta", ,Complejo Girardota: Typic Udifluvents; Typic Endoaquepts; Typic Fluvaquents; Fluventic Dystrudepts; Hydric Melanudands; Aquic Eutrudepts,"A187; A192; A438; A189, A195; A518; A185","30, 25, 25, 10, 5, 5", ,6,Typic_Udifluvents,Typic_Endoaquepts,Typic_Fluvaquents,Fluventic_Dystrudepts,Hydric_Melanudands,Aquic_Eutrudepts,NA,NA,A187,A192,A438,"A189, A195",A518,A185,NA,NA,30,25,25,10,5,5,NA,NA,0.000000000000000,0.000000000000000,Complejo_Girardota,Antioquia
