OID,OBJECTID,No_UCS,UCS,UCS_F,PAISAJE,TIPO_RELIE,CLIMA,LITOLOGÍA,PROCESOS_G,CARACTERIS,COMPONENTE,PERFIL,PORCENTAJE,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1,1216,UCS_1216,MVP,MVPe1,Montaña,Lomas,"Calido, humedo",Lutitas,"Solifluxion generalizada, escurrimiento difuso en grado ligero","Superficiales a profundos, bien drenados, de textura franco arcillo arenosa a arcillosa arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents,N-61; N-51,"60, 40",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,N-61,N-51,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1217,UCS_1217,MVP,MVPe1,Montaña,Lomas,"Calido, humedo",Lutitas,"Solifluxion generalizada, escurrimiento difuso en grado ligero","Superficiales a profundos, bien drenados, de textura franco arcillo arenosa a arcillosa arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents,N-61; N-51,"60, 40",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,N-61,N-51,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1218,UCS_1218,MVP,MVPe1,Montaña,Lomas,"Calido, humedo",Lutitas,"Solifluxion generalizada, escurrimiento difuso en grado ligero","Superficiales a profundos, bien drenados, de textura franco arcillo arenosa a arcillosa arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents,N-61; N-51,"60, 40",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,N-61,N-51,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1219,UCS_1219,MVP,MVPe1,Montaña,Lomas,"Calido, humedo",Lutitas,"Solifluxion generalizada, escurrimiento difuso en grado ligero","Superficiales a profundos, bien drenados, de textura franco arcillo arenosa a arcillosa arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents,N-61; N-51,"60, 40",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,N-61,N-51,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1225,UCS_1225,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1226,UCS_1226,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1227,UCS_1227,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1228,UCS_1228,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1230,UCS_1230,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1231,UCS_1231,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1232,UCS_1232,MVS,MVSf1,Montaña,Filas y vigas,"Calido, humedo","Gneiss, esquistos y ortoneises","Deslizamientos, solifluxion generalizada en grado ligero, desprendimientos de roca","Moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,NS-144,"90, 10",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-144,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1240,UCS_1240,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1241,UCS_1241,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1242,UCS_1242,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1243,UCS_1243,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1244,UCS_1244,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1245,UCS_1245,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1247,UCS_1247,MWA,MWAe2,Montaña,Lomas,"Calido, seco","Arcillolitas, limolitas e inclusiones de lutitas calcareas",Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos a superficiales, limitados por arcilla impermeable; bien drenados; textura arcillosa y franco arcillosa. Fertilidad natural baja",Complejo: Ustic Dystropepts; Lithic Ustorthents; Vertic Ustropepts,NS-153; NS-162; N-53,"50, 30, 20",3,Ustic_Dystropepts,Lithic_Ustorthents,Vertic_Ustropepts,NA,NS-153,NS-162,N-53,50,30,20,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1261,UCS_1261,MWE,MWEg2,Montaña,Espinazos,"Calido, seco",Arenisca y lutitas,Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos, profundos, limitados por arcilla impermeable, bien drenados, textura arcillosa. Fertilidad natural baja",Grupo Indiferenciado: Afloramiento rocoso; Ustic Dystropepts; Ustoxic Dystropepts,NS-177; PN-123,"50, 30, 20",3,Afloramiento_rocoso,Ustic_Dystropepts,Ustoxic_Dystropepts,NA,NS-177,PN-123,NA,50,30,20,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,1262,UCS_1262,MWE,MWEg2,Montaña,Espinazos,"Calido, seco",Arenisca y lutitas,Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos, profundos, limitados por arcilla impermeable, bien drenados, textura arcillosa. Fertilidad natural baja",Grupo Indiferenciado: Afloramiento rocoso; Ustic Dystropepts; Ustoxic Dystropepts,NS-177; PN-123,"50, 30, 20",3,Afloramiento_rocoso,Ustic_Dystropepts,Ustoxic_Dystropepts,NA,NS-177,PN-123,NA,50,30,20,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,1263,UCS_1263,MWE,MWEg2,Montaña,Espinazos,"Calido, seco",Arenisca y lutitas,Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos, profundos, limitados por arcilla impermeable, bien drenados, textura arcillosa. Fertilidad natural baja",Grupo Indiferenciado: Afloramiento rocoso; Ustic Dystropepts; Ustoxic Dystropepts,NS-177; PN-123,"50, 30, 20",3,Afloramiento_rocoso,Ustic_Dystropepts,Ustoxic_Dystropepts,NA,NS-177,PN-123,NA,50,30,20,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,1264,UCS_1264,MWE,MWEg2,Montaña,Espinazos,"Calido, seco",Arenisca y lutitas,Escurrimiento difuso y concentrado en grado moderado en algunos sectores en grado severo,"Moderadamente profundos, profundos, limitados por arcilla impermeable, bien drenados, textura arcillosa. Fertilidad natural baja",Grupo Indiferenciado: Afloramiento rocoso; Ustic Dystropepts; Ustoxic Dystropepts,NS-177; PN-123,"50, 30, 20",3,Afloramiento_rocoso,Ustic_Dystropepts,Ustoxic_Dystropepts,NA,NS-177,PN-123,NA,50,30,20,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,1273,UCS_1273,MWG,MWGbp,Montaña,Glacis coluvial,"Calido, seco","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos a moderadamente profundos, limitados por fragmentos de roca y compactacion del material, textura arcillosa a franca. Fertilidad alta",Asociacion: Fluventic Ustropepts; Ustic Dystropepts,NS-179; PN-144,"70, 30",2,Fluventic_Ustropepts,Ustic_Dystropepts,NA,NA,NS-179,PN-144,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1274,UCS_1274,MWG,MWGbp,Montaña,Glacis coluvial,"Calido, seco","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos a moderadamente profundos, limitados por fragmentos de roca y compactacion del material, textura arcillosa a franca. Fertilidad alta",Asociacion: Fluventic Ustropepts; Ustic Dystropepts,NS-179; PN-144,"70, 30",2,Fluventic_Ustropepts,Ustic_Dystropepts,NA,NA,NS-179,PN-144,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1275,UCS_1275,MWG,MWGbp,Montaña,Glacis coluvial,"Calido, seco","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos a moderadamente profundos, limitados por fragmentos de roca y compactacion del material, textura arcillosa a franca. Fertilidad alta",Asociacion: Fluventic Ustropepts; Ustic Dystropepts,NS-179; PN-144,"70, 30",2,Fluventic_Ustropepts,Ustic_Dystropepts,NA,NA,NS-179,PN-144,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1290,UCS_1290,MWI,MWIap,Montaña,Vallecitos,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por fragmentos de roca y fluctuaciones  del nivel freatico, de texturas variadas. Fertilidad alta",Complejo: Typic Ustifluvents; Aquic Ustifluvents,NS-148; PN-103,"55, 45",2,Typic_Ustifluvents,Aquic_Ustifluvents,NA,NA,NS-148,PN-103,NA,55,45,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1293,UCS_1293,MWI,MWIap,Montaña,Vallecitos,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por fragmentos de roca y fluctuaciones  del nivel freatico, de texturas variadas. Fertilidad alta",Complejo: Typic Ustifluvents; Aquic Ustifluvents,NS-148; PN-103,"55, 45",2,Typic_Ustifluvents,Aquic_Ustifluvents,NA,NA,NS-148,PN-103,NA,55,45,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1294,UCS_1294,MWI,MWIap,Montaña,Vallecitos,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por fragmentos de roca y fluctuaciones  del nivel freatico, de texturas variadas. Fertilidad alta",Complejo: Typic Ustifluvents; Aquic Ustifluvents,NS-148; PN-103,"55, 45",2,Typic_Ustifluvents,Aquic_Ustifluvents,NA,NA,NS-148,PN-103,NA,55,45,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1295,UCS_1295,MWI,MWIap,Montaña,Vallecitos,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por fragmentos de roca y fluctuaciones  del nivel freatico, de texturas variadas. Fertilidad alta",Complejo: Typic Ustifluvents; Aquic Ustifluvents,NS-148; PN-103,"55, 45",2,Typic_Ustifluvents,Aquic_Ustifluvents,NA,NA,NS-148,PN-103,NA,55,45,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
