OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO
2072,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2073,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2074,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2075,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2076,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2077,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2078,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2079,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2080,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2081,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2082,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2083,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2084,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2085,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2086,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2087,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2088,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2089,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2090,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2091,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2092,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2093,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2094,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2095,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2096,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2097,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2098,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2099,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2100,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2101,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2102,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2103,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2104,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2105,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2106,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2107,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2108,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2109,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2110,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2111,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2112,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2113,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2114,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2115,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2116,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2117,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2118,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2119,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2120,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2121,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2122,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2123,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2124,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2125,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2126,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2127,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2128,SUBaz,Complejo,Vichada,6,4,0.77,Nucleo 1
2129,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2130,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2131,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2132,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2133,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2134,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2135,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2136,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2137,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2138,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2139,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2140,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2141,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2142,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2143,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2144,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2145,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2146,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2147,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2148,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2149,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2150,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2151,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2152,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2153,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2154,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2155,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2156,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2157,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2158,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2159,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2160,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2161,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2162,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2163,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2164,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2165,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2166,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2167,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2168,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2169,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2170,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2171,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2172,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2173,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2174,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2175,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2176,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2177,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2178,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2179,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2180,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2181,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2182,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2183,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2184,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2185,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2186,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2187,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2188,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2189,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2190,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2191,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2192,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2193,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2194,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2195,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2196,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2197,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2198,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2199,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2200,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2201,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2202,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2203,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2204,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2205,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2206,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2207,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2208,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2209,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2210,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2211,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2212,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2213,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2214,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2215,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2216,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2217,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2218,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2219,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2220,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2221,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2222,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2223,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2224,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2225,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2226,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2227,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2228,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2229,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2230,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2231,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2232,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2233,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2234,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2235,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2236,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2237,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2238,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2239,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2240,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2241,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2242,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2243,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2244,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2245,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2246,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2247,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2248,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2249,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2250,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2251,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2252,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2253,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2254,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2255,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2256,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2257,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2258,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2259,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2260,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2261,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2262,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2263,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2264,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2265,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2266,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2267,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2268,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2269,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2270,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2271,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2272,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2273,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2274,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2275,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2276,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2277,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2278,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2279,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2280,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2281,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2282,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2283,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2284,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2285,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2286,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2287,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2288,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2289,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2290,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2291,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2292,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2293,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2294,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2295,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2296,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2297,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2298,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2299,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2300,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2301,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2302,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2303,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2304,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2305,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2306,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2307,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2308,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2309,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2310,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2311,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2312,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2313,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2314,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2315,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2316,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2317,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2318,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2319,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2320,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2321,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2322,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2323,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2324,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2325,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2326,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2327,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2328,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2329,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2330,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2331,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2332,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2333,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2334,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2335,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2336,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2337,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2338,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2339,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2340,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2341,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2342,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2343,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2344,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2345,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2346,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2347,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2348,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2349,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2350,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2351,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2352,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2353,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2354,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2355,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2356,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2357,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2358,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2359,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2360,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2361,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2362,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2363,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2364,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2365,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2366,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2367,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2368,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2369,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2370,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2371,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2372,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2373,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2374,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2375,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2376,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2377,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2378,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2379,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2380,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2381,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2382,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2383,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2384,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2385,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2386,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2387,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2388,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2389,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2390,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2391,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2392,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2393,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2394,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2395,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2396,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2397,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2398,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2399,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2400,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2401,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2402,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2403,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2404,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2405,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2406,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2407,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2408,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2409,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2410,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2411,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2412,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2413,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2414,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2415,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2416,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2417,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2418,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2419,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2420,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2421,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2422,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2423,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2424,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2425,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2426,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2427,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2428,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2429,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2430,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2431,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2432,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2433,RUBa,Asociacion,Vichada,3,4,0.6,Nucleo 1
2434,RUBa,Asociacion,Vichada,3,4,0.6,Nucleo 1
2435,SUAa1,Asociacion,Vichada,4,4,0.66,Nucleo 1
2436,SUAa1,Asociacion,Vichada,4,4,0.66,Nucleo 1
2437,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2438,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2439,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2440,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2441,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2442,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2443,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2444,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2445,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2446,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2447,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2448,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2449,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2450,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2451,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2452,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2453,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2454,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2455,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2456,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2457,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
2458,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2459,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
2460,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2461,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2462,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2463,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2464,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2465,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2466,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2467,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2468,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2469,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2470,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2471,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2472,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2473,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2474,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2475,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2476,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2477,LUBd2,Asociacion,Vichada,6,4,0.6125,Nucleo 1
