OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO_ID
1896,AVBc2,Complejo,Vichada,4,4,0.49125,1
1897,AVBc2,Complejo,Vichada,4,4,0.49125,1
1898,AVBc2,Complejo,Vichada,4,4,0.49125,1
1899,AVBc2,Complejo,Vichada,4,4,0.49125,1
1900,AVBc2,Complejo,Vichada,4,4,0.49125,1
1901,AVBc2,Complejo,Vichada,4,4,0.49125,1
1902,AVBd2,Complejo,Vichada,4,4,0.49125,1
1903,AVBd2,Complejo,Vichada,4,4,0.49125,1
1904,AVBc2,Complejo,Vichada,4,4,0.49125,1
1905,AVBc2,Complejo,Vichada,4,4,0.49125,1
1906,AVBc2,Complejo,Vichada,4,4,0.49125,1
1907,AVBc2,Complejo,Vichada,4,4,0.49125,1
1908,AVBd2,Complejo,Vichada,4,4,0.49125,1
1909,AVBc2,Complejo,Vichada,4,4,0.49125,1
1910,AVBd2,Complejo,Vichada,4,4,0.49125,1
1911,AVBc2,Complejo,Vichada,4,4,0.49125,1
1912,AVBc2,Complejo,Vichada,4,4,0.49125,1
1913,AVBc2,Complejo,Vichada,4,4,0.49125,1
1914,AVBd2,Complejo,Vichada,4,4,0.49125,1
1915,AVBd2,Complejo,Vichada,4,4,0.49125,1
1916,AVBc2,Complejo,Vichada,4,4,0.49125,1
1917,AVBc2,Complejo,Vichada,4,4,0.49125,1
1918,AVBd2,Complejo,Vichada,4,4,0.49125,1
1919,AVBd2,Complejo,Vichada,4,4,0.49125,1
1920,AVBc2,Complejo,Vichada,4,4,0.49125,1
1921,AVBc2,Complejo,Vichada,4,4,0.49125,1
1922,AVBc2,Complejo,Vichada,4,4,0.49125,1
1923,AVBc2,Complejo,Vichada,4,4,0.49125,1
1924,AVBd2,Complejo,Vichada,4,4,0.49125,1
1925,AVBd2,Complejo,Vichada,4,4,0.49125,1
1926,AVBd2,Complejo,Vichada,4,4,0.49125,1
1927,AVBd2,Complejo,Vichada,4,4,0.49125,1
1928,AVBc2,Complejo,Vichada,4,4,0.49125,1
1929,AVBc2,Complejo,Vichada,4,4,0.49125,1
1930,AVBc2,Complejo,Vichada,4,4,0.49125,1
1931,AVBc2,Complejo,Vichada,4,4,0.49125,1
1932,AVBd2,Complejo,Vichada,4,4,0.49125,1
1933,AVBd2,Complejo,Vichada,4,4,0.49125,1
1934,AVBc2,Complejo,Vichada,4,4,0.49125,1
1935,AVBc2,Complejo,Vichada,4,4,0.49125,1
1936,AVBc2,Complejo,Vichada,4,4,0.49125,1
1937,AVBc2,Complejo,Vichada,4,4,0.49125,1
1938,AVBc2,Complejo,Vichada,4,4,0.49125,1
1939,AVBc2,Complejo,Vichada,4,4,0.49125,1
1940,AVBd2,Complejo,Vichada,4,4,0.49125,1
1941,AVBc2,Complejo,Vichada,4,4,0.49125,1
1942,AVBc2,Complejo,Vichada,4,4,0.49125,1
1943,AVBc2,Complejo,Vichada,4,4,0.49125,1
1944,AVBc2,Complejo,Vichada,4,4,0.49125,1
1945,AVBc2,Complejo,Vichada,4,4,0.49125,1
1946,AVBd2,Complejo,Vichada,4,4,0.49125,1
1947,AVBd2,Complejo,Vichada,4,4,0.49125,1
1948,AVBd2,Complejo,Vichada,4,4,0.49125,1
1949,AVBd2,Complejo,Vichada,4,4,0.49125,1
1950,AVBc2,Complejo,Vichada,4,4,0.49125,1
1951,AVBc2,Complejo,Vichada,4,4,0.49125,1
1952,AVBc2,Complejo,Vichada,4,4,0.49125,1
1953,AVBc2,Complejo,Vichada,4,4,0.49125,1
1954,AVBc2,Complejo,Vichada,4,4,0.49125,1
1955,AVBc2,Complejo,Vichada,4,4,0.49125,1
1956,AVBc2,Complejo,Vichada,4,4,0.49125,1
1957,AVBc2,Complejo,Vichada,4,4,0.49125,1
1958,AVBc2,Complejo,Vichada,4,4,0.49125,1
1959,AVBc2,Complejo,Vichada,4,4,0.49125,1
1960,AVBc2,Complejo,Vichada,4,4,0.49125,1
1961,AVBc2,Complejo,Vichada,4,4,0.49125,1
1962,AVBc2,Complejo,Vichada,4,4,0.49125,1
1963,AVBc2,Complejo,Vichada,4,4,0.49125,1
1964,AVBc2,Complejo,Vichada,4,4,0.49125,1
1965,AVBc2,Complejo,Vichada,4,4,0.49125,1
1966,AVBc2,Complejo,Vichada,4,4,0.49125,1
1967,AVBc2,Complejo,Vichada,4,4,0.49125,1
1968,AVBc2,Complejo,Vichada,4,4,0.49125,1
1969,AVBc2,Complejo,Vichada,4,4,0.49125,1
1970,AVBc2,Complejo,Vichada,4,4,0.49125,1
1971,AVBc2,Complejo,Vichada,4,4,0.49125,1
1972,AVBc2,Complejo,Vichada,4,4,0.49125,1
1973,AVBc2,Complejo,Vichada,4,4,0.49125,1
1974,AVBc2,Complejo,Vichada,4,4,0.49125,1
1975,AVBc2,Complejo,Vichada,4,4,0.49125,1
1976,AVBc2,Complejo,Vichada,4,4,0.49125,1
1977,AVBc2,Complejo,Vichada,4,4,0.49125,1
1978,AVBc2,Complejo,Vichada,4,4,0.49125,1
1979,AVBc2,Complejo,Vichada,4,4,0.49125,1
1980,AVBc2,Complejo,Vichada,4,4,0.49125,1
1981,AVBc2,Complejo,Vichada,4,4,0.49125,1
1982,AVBc2,Complejo,Vichada,4,4,0.49125,1
1983,AVBc2,Complejo,Vichada,4,4,0.49125,1
1984,AVBc2,Complejo,Vichada,4,4,0.49125,1
1985,AVBc2,Complejo,Vichada,4,4,0.49125,1
1986,AVBc2,Complejo,Vichada,4,4,0.49125,1
1987,AVBc2,Complejo,Vichada,4,4,0.49125,1
1988,AVBc2,Complejo,Vichada,4,4,0.49125,1
1989,AVBc2,Complejo,Vichada,4,4,0.49125,1
1990,AVBc2,Complejo,Vichada,4,4,0.49125,1
1991,AVBc2,Complejo,Vichada,4,4,0.49125,1
1992,AVBc2,Complejo,Vichada,4,4,0.49125,1
1993,AVBc2,Complejo,Vichada,4,4,0.49125,1
1994,AVBc2,Complejo,Vichada,4,4,0.49125,1
1995,AVBc2,Complejo,Vichada,4,4,0.49125,1
1996,AVBc2,Complejo,Vichada,4,4,0.49125,1
1997,AVBc2,Complejo,Vichada,4,4,0.49125,1
1998,AVBc2,Complejo,Vichada,4,4,0.49125,1
1999,AVBc2,Complejo,Vichada,4,4,0.49125,1
2000,AVBc2,Complejo,Vichada,4,4,0.49125,1
2001,AVBc2,Complejo,Vichada,4,4,0.49125,1
2002,AVBc2,Complejo,Vichada,4,4,0.49125,1
2003,AVBc2,Complejo,Vichada,4,4,0.49125,1
2004,AVBc2,Complejo,Vichada,4,4,0.49125,1
2005,AVBc2,Complejo,Vichada,4,4,0.49125,1
2006,AVBc2,Complejo,Vichada,4,4,0.49125,1
2007,AVBc2,Complejo,Vichada,4,4,0.49125,1
2008,AVBd2,Complejo,Vichada,4,4,0.49125,1
2009,AVBd2,Complejo,Vichada,4,4,0.49125,1
2010,AVBd2,Complejo,Vichada,4,4,0.49125,1
2011,AVBd2,Complejo,Vichada,4,4,0.49125,1
2012,AVBd2,Complejo,Vichada,4,4,0.49125,1
2013,AVBd2,Complejo,Vichada,4,4,0.49125,1
2014,AVBd2,Complejo,Vichada,4,4,0.49125,1
2015,AVBd2,Complejo,Vichada,4,4,0.49125,1
2016,AVBd2,Complejo,Vichada,4,4,0.49125,1
2017,AVBd2,Complejo,Vichada,4,4,0.49125,1
2018,AVBd2,Complejo,Vichada,4,4,0.49125,1
2019,AVBd2,Complejo,Vichada,4,4,0.49125,1
2020,AVBd2,Complejo,Vichada,4,4,0.49125,1
2021,AVBd2,Complejo,Vichada,4,4,0.49125,1
2022,AVBd2,Complejo,Vichada,4,4,0.49125,1
2023,AVBd2,Complejo,Vichada,4,4,0.49125,1
2024,AVBd2,Complejo,Vichada,4,4,0.49125,1
2025,SUBaz,Complejo,Vichada,6,4,0.77,1
2026,AVIai,Complejo,Vichada,4,4,0.675,1
2027,AVIai,Complejo,Vichada,4,4,0.675,1
2028,AVIai,Complejo,Vichada,4,4,0.675,1
2029,AVIai,Complejo,Vichada,4,4,0.675,1
2030,AVIai,Complejo,Vichada,4,4,0.675,1
2031,AVIai,Complejo,Vichada,4,4,0.675,1
2032,AVIai,Complejo,Vichada,4,4,0.675,1
2033,AVIai,Complejo,Vichada,4,4,0.675,1
2034,AVIai,Complejo,Vichada,4,4,0.675,1
2035,AVIai,Complejo,Vichada,4,4,0.675,1
2036,AVIai,Complejo,Vichada,4,4,0.675,1
2037,AVIai,Complejo,Vichada,4,4,0.675,1
2038,AVIai,Complejo,Vichada,4,4,0.675,1
2039,AVIai,Complejo,Vichada,4,4,0.675,1
2040,AVIai,Complejo,Vichada,4,4,0.675,1
2041,AVIai,Complejo,Vichada,4,4,0.675,1
2042,AVIai,Complejo,Vichada,4,4,0.675,1
2043,AVIai,Complejo,Vichada,4,4,0.675,1
2044,AVIai,Complejo,Vichada,4,4,0.675,1
2045,AVIai,Complejo,Vichada,4,4,0.675,1
2046,AVIai,Complejo,Vichada,4,4,0.675,1
2047,AVIai,Complejo,Vichada,4,4,0.675,1
2048,AVIai,Complejo,Vichada,4,4,0.675,1
2049,AVIai,Complejo,Vichada,4,4,0.675,1
2050,AVIai,Complejo,Vichada,4,4,0.675,1
2051,AVIai,Complejo,Vichada,4,4,0.675,1
2052,AVIai,Complejo,Vichada,4,4,0.675,1
2053,AVIai,Complejo,Vichada,4,4,0.675,1
2054,AVIai,Complejo,Vichada,4,4,0.675,1
2055,AVIai,Complejo,Vichada,4,4,0.675,1
2056,AVIai,Complejo,Vichada,4,4,0.675,1
2057,AVIai,Complejo,Vichada,4,4,0.675,1
2058,AVIai,Complejo,Vichada,4,4,0.675,1
2059,AVIai,Complejo,Vichada,4,4,0.675,1
2060,AVIai,Complejo,Vichada,4,4,0.675,1
2061,AVIai,Complejo,Vichada,4,4,0.675,1
2062,AVIai,Complejo,Vichada,4,4,0.675,1
2063,AVIai,Complejo,Vichada,4,4,0.675,1
2064,AVIai,Complejo,Vichada,4,4,0.675,1
2065,AVIai,Complejo,Vichada,4,4,0.675,1
2066,AVIai,Complejo,Vichada,4,4,0.675,1
2067,AVIai,Complejo,Vichada,4,4,0.675,1
2068,AVIai,Complejo,Vichada,4,4,0.675,1
2069,AVIai,Complejo,Vichada,4,4,0.675,1
2070,AVIai,Complejo,Vichada,4,4,0.675,1
2071,AVIai,Complejo,Vichada,4,4,0.675,1
2072,AVIai,Complejo,Vichada,4,4,0.675,1
2073,AVIai,Complejo,Vichada,4,4,0.675,1
2074,AVIai,Complejo,Vichada,4,4,0.675,1
2075,AVIai,Complejo,Vichada,4,4,0.675,1
2076,AVIai,Complejo,Vichada,4,4,0.675,1
2077,AVIai,Complejo,Vichada,4,4,0.675,1
2078,AVIai,Complejo,Vichada,4,4,0.675,1
2079,AVIai,Complejo,Vichada,4,4,0.675,1
2080,AVIai,Complejo,Vichada,4,4,0.675,1
2081,AVIai,Complejo,Vichada,4,4,0.675,1
2082,AVIai,Complejo,Vichada,4,4,0.675,1
2083,AVIai,Complejo,Vichada,4,4,0.675,1
2084,AVIai,Complejo,Vichada,4,4,0.675,1
2085,AVIai,Complejo,Vichada,4,4,0.675,1
2086,AVIai,Complejo,Vichada,4,4,0.675,1
2087,AVIai,Complejo,Vichada,4,4,0.675,1
2088,AVIai,Complejo,Vichada,4,4,0.675,1
2089,AVIai,Complejo,Vichada,4,4,0.675,1
2090,AVIai,Complejo,Vichada,4,4,0.675,1
2091,AVIai,Complejo,Vichada,4,4,0.675,1
2092,AVIai,Complejo,Vichada,4,4,0.675,1
2093,AVIai,Complejo,Vichada,4,4,0.675,1
2094,AVIai,Complejo,Vichada,4,4,0.675,1
2095,AVIai,Complejo,Vichada,4,4,0.675,1
2096,AVIai,Complejo,Vichada,4,4,0.675,1
2097,AVIai,Complejo,Vichada,4,4,0.675,1
2098,AVIai,Complejo,Vichada,4,4,0.675,1
2099,AVIai,Complejo,Vichada,4,4,0.675,1
2100,AVIai,Complejo,Vichada,4,4,0.675,1
2101,AVIai,Complejo,Vichada,4,4,0.675,1
2102,AVIai,Complejo,Vichada,4,4,0.675,1
2103,AVIai,Complejo,Vichada,4,4,0.675,1
2104,AVIai,Complejo,Vichada,4,4,0.675,1
2105,AVIai,Complejo,Vichada,4,4,0.675,1
2106,AVIai,Complejo,Vichada,4,4,0.675,1
2107,AVIai,Complejo,Vichada,4,4,0.675,1
2108,AVIai,Complejo,Vichada,4,4,0.675,1
2109,AVIai,Complejo,Vichada,4,4,0.675,1
2110,AVIai,Complejo,Vichada,4,4,0.675,1
2111,AVIai,Complejo,Vichada,4,4,0.675,1
2112,AVIai,Complejo,Vichada,4,4,0.675,1
2113,AVIai,Complejo,Vichada,4,4,0.675,1
2114,AVIai,Complejo,Vichada,4,4,0.675,1
2115,AVIai,Complejo,Vichada,4,4,0.675,1
2116,AVIai,Complejo,Vichada,4,4,0.675,1
2117,AVIai,Complejo,Vichada,4,4,0.675,1
2118,AVIai,Complejo,Vichada,4,4,0.675,1
2119,AVIai,Complejo,Vichada,4,4,0.675,1
2120,AVIai,Complejo,Vichada,4,4,0.675,1
2121,AVIai,Complejo,Vichada,4,4,0.675,1
2122,AVIai,Complejo,Vichada,4,4,0.675,1
2123,AVIai,Complejo,Vichada,4,4,0.675,1
2124,AVIai,Complejo,Vichada,4,4,0.675,1
2125,AVIai,Complejo,Vichada,4,4,0.675,1
2126,AVIai,Complejo,Vichada,4,4,0.675,1
2127,AVIai,Complejo,Vichada,4,4,0.675,1
2128,AVIai,Complejo,Vichada,4,4,0.675,1
2129,AVIai,Complejo,Vichada,4,4,0.675,1
2130,AVIai,Complejo,Vichada,4,4,0.675,1
2131,AVIai,Complejo,Vichada,4,4,0.675,1
2132,AVIai,Complejo,Vichada,4,4,0.675,1
2133,AVIai,Complejo,Vichada,4,4,0.675,1
2134,AVIai,Complejo,Vichada,4,4,0.675,1
2135,AVIai,Complejo,Vichada,4,4,0.675,1
2136,AVIai,Complejo,Vichada,4,4,0.675,1
2137,AVIai,Complejo,Vichada,4,4,0.675,1
2138,AVIai,Complejo,Vichada,4,4,0.675,1
2139,AVIai,Complejo,Vichada,4,4,0.675,1
2140,AVIai,Complejo,Vichada,4,4,0.675,1
2141,AVIai,Complejo,Vichada,4,4,0.675,1
2142,AVIai,Complejo,Vichada,4,4,0.675,1
2143,AVIai,Complejo,Vichada,4,4,0.675,1
2144,AVIai,Complejo,Vichada,4,4,0.675,1
2145,AVIai,Complejo,Vichada,4,4,0.675,1
2146,AVIai,Complejo,Vichada,4,4,0.675,1
2147,AVIai,Complejo,Vichada,4,4,0.675,1
2148,AVIai,Complejo,Vichada,4,4,0.675,1
2149,AVIai,Complejo,Vichada,4,4,0.675,1
2150,AVIai,Complejo,Vichada,4,4,0.675,1
2151,AVIai,Complejo,Vichada,4,4,0.675,1
2152,AVIai,Complejo,Vichada,4,4,0.675,1
2153,AVIai,Complejo,Vichada,4,4,0.675,1
2154,AVIai,Complejo,Vichada,4,4,0.675,1
2155,AVIai,Complejo,Vichada,4,4,0.675,1
2156,AVIai,Complejo,Vichada,4,4,0.675,1
2157,AVIai,Complejo,Vichada,4,4,0.675,1
2158,AVIai,Complejo,Vichada,4,4,0.675,1
2159,AVIai,Complejo,Vichada,4,4,0.675,1
2160,AVIai,Complejo,Vichada,4,4,0.675,1
2161,AVIai,Complejo,Vichada,4,4,0.675,1
2162,AVIai,Complejo,Vichada,4,4,0.675,1
2163,AVIai,Complejo,Vichada,4,4,0.675,1
2164,AVIai,Complejo,Vichada,4,4,0.675,1
2165,AVIai,Complejo,Vichada,4,4,0.675,1
2166,AVIai,Complejo,Vichada,4,4,0.675,1
2167,AVIai,Complejo,Vichada,4,4,0.675,1
2168,AVIai,Complejo,Vichada,4,4,0.675,1
2169,AVIai,Complejo,Vichada,4,4,0.675,1
2170,AVIai,Complejo,Vichada,4,4,0.675,1
2171,AVIai,Complejo,Vichada,4,4,0.675,1
2172,AVIai,Complejo,Vichada,4,4,0.675,1
2173,AVIai,Complejo,Vichada,4,4,0.675,1
2174,AVIai,Complejo,Vichada,4,4,0.675,1
2175,AVIai,Complejo,Vichada,4,4,0.675,1
2176,AVIai,Complejo,Vichada,4,4,0.675,1
2177,AVIai,Complejo,Vichada,4,4,0.675,1
2178,AVIai,Complejo,Vichada,4,4,0.675,1
2179,AVIai,Complejo,Vichada,4,4,0.675,1
2180,AVIai,Complejo,Vichada,4,4,0.675,1
2181,AVIai,Complejo,Vichada,4,4,0.675,1
2182,AVIai,Complejo,Vichada,4,4,0.675,1
2183,AVIai,Complejo,Vichada,4,4,0.675,1
2184,AVIai,Complejo,Vichada,4,4,0.675,1
2185,AVIai,Complejo,Vichada,4,4,0.675,1
2186,AVIai,Complejo,Vichada,4,4,0.675,1
2187,AVIai,Complejo,Vichada,4,4,0.675,1
2188,AVIai,Complejo,Vichada,4,4,0.675,1
2189,AVIai,Complejo,Vichada,4,4,0.675,1
2190,AVIai,Complejo,Vichada,4,4,0.675,1
2191,AVIai,Complejo,Vichada,4,4,0.675,1
2192,AVIai,Complejo,Vichada,4,4,0.675,1
2193,AVIai,Complejo,Vichada,4,4,0.675,1
2194,AVIai,Complejo,Vichada,4,4,0.675,1
2195,AVIai,Complejo,Vichada,4,4,0.675,1
2196,AVIai,Complejo,Vichada,4,4,0.675,1
2197,AVIai,Complejo,Vichada,4,4,0.675,1
2198,AVIai,Complejo,Vichada,4,4,0.675,1
2199,AVIai,Complejo,Vichada,4,4,0.675,1
2200,AVIai,Complejo,Vichada,4,4,0.675,1
2201,AVIai,Complejo,Vichada,4,4,0.675,1
2202,AVIai,Complejo,Vichada,4,4,0.675,1
2203,AVIai,Complejo,Vichada,4,4,0.675,1
2204,AVIai,Complejo,Vichada,4,4,0.675,1
2205,AVIai,Complejo,Vichada,4,4,0.675,1
2206,AVIai,Complejo,Vichada,4,4,0.675,1
2207,AVIai,Complejo,Vichada,4,4,0.675,1
2208,AVIai,Complejo,Vichada,4,4,0.675,1
2209,AVIai,Complejo,Vichada,4,4,0.675,1
2210,AVIai,Complejo,Vichada,4,4,0.675,1
2211,AVIai,Complejo,Vichada,4,4,0.675,1
2212,AVIai,Complejo,Vichada,4,4,0.675,1
2213,AVIai,Complejo,Vichada,4,4,0.675,1
2214,AVIai,Complejo,Vichada,4,4,0.675,1
2215,AVIai,Complejo,Vichada,4,4,0.675,1
2216,AVIai,Complejo,Vichada,4,4,0.675,1
2217,AVIai,Complejo,Vichada,4,4,0.675,1
2218,AVIai,Complejo,Vichada,4,4,0.675,1
2219,AVIai,Complejo,Vichada,4,4,0.675,1
2220,AVIai,Complejo,Vichada,4,4,0.675,1
2221,AVIai,Complejo,Vichada,4,4,0.675,1
2222,AVIai,Complejo,Vichada,4,4,0.675,1
2223,AVIai,Complejo,Vichada,4,4,0.675,1
2224,AVIai,Complejo,Vichada,4,4,0.675,1
2225,AVIai,Complejo,Vichada,4,4,0.675,1
2226,AVIai,Complejo,Vichada,4,4,0.675,1
2227,AVIai,Complejo,Vichada,4,4,0.675,1
2228,AVIai,Complejo,Vichada,4,4,0.675,1
2229,AVIai,Complejo,Vichada,4,4,0.675,1
2230,AVIai,Complejo,Vichada,4,4,0.675,1
2231,AVIai,Complejo,Vichada,4,4,0.675,1
2232,AVIai,Complejo,Vichada,4,4,0.675,1
2233,AVIai,Complejo,Vichada,4,4,0.675,1
2234,AVIai,Complejo,Vichada,4,4,0.675,1
2235,AVIai,Complejo,Vichada,4,4,0.675,1
2236,AVIai,Complejo,Vichada,4,4,0.675,1
2237,AVIai,Complejo,Vichada,4,4,0.675,1
2238,AVIai,Complejo,Vichada,4,4,0.675,1
2239,AVIai,Complejo,Vichada,4,4,0.675,1
2240,AVIai,Complejo,Vichada,4,4,0.675,1
2241,AVIai,Complejo,Vichada,4,4,0.675,1
2242,AVIai,Complejo,Vichada,4,4,0.675,1
2243,AVIai,Complejo,Vichada,4,4,0.675,1
2244,AVIai,Complejo,Vichada,4,4,0.675,1
2245,AVIai,Complejo,Vichada,4,4,0.675,1
2246,AVIai,Complejo,Vichada,4,4,0.675,1
2247,AVIai,Complejo,Vichada,4,4,0.675,1
2248,AVIai,Complejo,Vichada,4,4,0.675,1
2249,AVIai,Complejo,Vichada,4,4,0.675,1
2250,AVIai,Complejo,Vichada,4,4,0.675,1
2251,AVIai,Complejo,Vichada,4,4,0.675,1
2252,AVIai,Complejo,Vichada,4,4,0.675,1
2253,AVIai,Complejo,Vichada,4,4,0.675,1
2254,AVIai,Complejo,Vichada,4,4,0.675,1
2255,AVIai,Complejo,Vichada,4,4,0.675,1
2256,AVIai,Complejo,Vichada,4,4,0.675,1
2257,AVIai,Complejo,Vichada,4,4,0.675,1
2258,AVIai,Complejo,Vichada,4,4,0.675,1
2259,AVIai,Complejo,Vichada,4,4,0.675,1
2260,AVIai,Complejo,Vichada,4,4,0.675,1
2261,AVIai,Complejo,Vichada,4,4,0.675,1
2262,AVIai,Complejo,Vichada,4,4,0.675,1
2263,AVIai,Complejo,Vichada,4,4,0.675,1
2264,AVIai,Complejo,Vichada,4,4,0.675,1
2265,AVIai,Complejo,Vichada,4,4,0.675,1
2266,AVIai,Complejo,Vichada,4,4,0.675,1
2267,AVIai,Complejo,Vichada,4,4,0.675,1
2268,AVIai,Complejo,Vichada,4,4,0.675,1
2269,AVIai,Complejo,Vichada,4,4,0.675,1
2270,AVIai,Complejo,Vichada,4,4,0.675,1
2271,AVIai,Complejo,Vichada,4,4,0.675,1
2272,AVIai,Complejo,Vichada,4,4,0.675,1
2273,AVIai,Complejo,Vichada,4,4,0.675,1
2274,AVIai,Complejo,Vichada,4,4,0.675,1
2275,AVIai,Complejo,Vichada,4,4,0.675,1
2276,AVIai,Complejo,Vichada,4,4,0.675,1
2277,AVIai,Complejo,Vichada,4,4,0.675,1
2278,AVIai,Complejo,Vichada,4,4,0.675,1
2279,AVIai,Complejo,Vichada,4,4,0.675,1
2280,AVIai,Complejo,Vichada,4,4,0.675,1
2281,AVIai,Complejo,Vichada,4,4,0.675,1
2282,AVIai,Complejo,Vichada,4,4,0.675,1
2283,AVIai,Complejo,Vichada,4,4,0.675,1
2284,AVIai,Complejo,Vichada,4,4,0.675,1
2285,AVIai,Complejo,Vichada,4,4,0.675,1
2286,AVIai,Complejo,Vichada,4,4,0.675,1
2287,AVIai,Complejo,Vichada,4,4,0.675,1
2288,AVIai,Complejo,Vichada,4,4,0.675,1
2289,AVIai,Complejo,Vichada,4,4,0.675,1
2290,AVIai,Complejo,Vichada,4,4,0.675,1
2291,AVIai,Complejo,Vichada,4,4,0.675,1
2292,AVIai,Complejo,Vichada,4,4,0.675,1
2293,AVIai,Complejo,Vichada,4,4,0.675,1
2294,AVIai,Complejo,Vichada,4,4,0.675,1
2295,AVIai,Complejo,Vichada,4,4,0.675,1
2296,AVIai,Complejo,Vichada,4,4,0.675,1
2297,AVIai,Complejo,Vichada,4,4,0.675,1
2298,AVIai,Complejo,Vichada,4,4,0.675,1
2299,AVIai,Complejo,Vichada,4,4,0.675,1
2300,AVIai,Complejo,Vichada,4,4,0.675,1
2301,AVIai,Complejo,Vichada,4,4,0.675,1
2302,AVIai,Complejo,Vichada,4,4,0.675,1
2303,AVIai,Complejo,Vichada,4,4,0.675,1
2304,AVIai,Complejo,Vichada,4,4,0.675,1
2305,AVIai,Complejo,Vichada,4,4,0.675,1
2306,AVIai,Complejo,Vichada,4,4,0.675,1
2307,AVIai,Complejo,Vichada,4,4,0.675,1
2308,AVIai,Complejo,Vichada,4,4,0.675,1
2309,AVIai,Complejo,Vichada,4,4,0.675,1
2310,AVIai,Complejo,Vichada,4,4,0.675,1
2311,AVIai,Complejo,Vichada,4,4,0.675,1
2312,AVIai,Complejo,Vichada,4,4,0.675,1
2313,AVIai,Complejo,Vichada,4,4,0.675,1
2314,AVIai,Complejo,Vichada,4,4,0.675,1
2315,AVIai,Complejo,Vichada,4,4,0.675,1
2316,AVIai,Complejo,Vichada,4,4,0.675,1
2317,AVIai,Complejo,Vichada,4,4,0.675,1
2318,AVIai,Complejo,Vichada,4,4,0.675,1
2319,AVIai,Complejo,Vichada,4,4,0.675,1
2320,AVIai,Complejo,Vichada,4,4,0.675,1
2321,AVIai,Complejo,Vichada,4,4,0.675,1
2322,AVIai,Complejo,Vichada,4,4,0.675,1
2323,AVIai,Complejo,Vichada,4,4,0.675,1
2324,AVIai,Complejo,Vichada,4,4,0.675,1
2325,AVIai,Complejo,Vichada,4,4,0.675,1
2326,AVIai,Complejo,Vichada,4,4,0.675,1
2327,AVIai,Complejo,Vichada,4,4,0.675,1
2328,AVIai,Complejo,Vichada,4,4,0.675,1
2329,AVIai,Complejo,Vichada,4,4,0.675,1
2330,RUBa,Asociacion,Vichada,3,4,0.6,1
2331,RUBa,Asociacion,Vichada,3,4,0.6,1
2332,SUAa1,Asociacion,Vichada,4,4,0.66,1
2333,SUAa1,Asociacion,Vichada,4,4,0.66,1
2334,VUAai,Complejo,Vichada,3,4,0.5,1
2335,VUAai,Complejo,Vichada,3,4,0.5,1
2336,VUAai,Complejo,Vichada,3,4,0.5,1
2337,VUAai,Complejo,Vichada,3,4,0.5,1
2338,VUAai,Complejo,Vichada,3,4,0.5,1
2339,VUAai,Complejo,Vichada,3,4,0.5,1
2340,VUAai,Complejo,Vichada,3,4,0.5,1
2341,VUAai,Complejo,Vichada,3,4,0.5,1
2342,VUAai,Complejo,Vichada,3,4,0.5,1
2343,VUAai,Complejo,Vichada,3,4,0.5,1
2344,VUAai,Complejo,Vichada,3,4,0.5,1
2345,VUAai,Complejo,Vichada,3,4,0.5,1
2346,VUAai,Complejo,Vichada,3,4,0.5,1
2347,VUAai,Complejo,Vichada,3,4,0.5,1
2348,VUAai,Complejo,Vichada,3,4,0.5,1
2349,VUAai,Complejo,Vichada,3,4,0.5,1
2350,VUAai,Complejo,Vichada,3,4,0.5,1
2351,VUAai,Complejo,Vichada,3,4,0.5,1
2352,VUAai,Complejo,Vichada,3,4,0.5,1
2353,VUAai,Complejo,Vichada,3,4,0.5,1
2354,AVBc1,Complejo,Vichada,4,4,0.49125,1
2355,AVBd2,Complejo,Vichada,4,4,0.49125,1
2356,AVBc1,Complejo,Vichada,4,4,0.49125,1
2357,AVIai,Complejo,Vichada,4,4,0.675,1
2358,AVIai,Complejo,Vichada,4,4,0.675,1
2359,AVIai,Complejo,Vichada,4,4,0.675,1
2360,AVIai,Complejo,Vichada,4,4,0.675,1
2361,VUBai,Complejo,Vichada,3,4,0.635,1
2362,VUBai,Complejo,Vichada,3,4,0.635,1
2363,VUBai,Complejo,Vichada,3,4,0.635,1
2364,VUBai,Complejo,Vichada,3,4,0.635,1
2365,VUBai,Complejo,Vichada,3,4,0.635,1
2366,VUBai,Complejo,Vichada,3,4,0.635,1
2367,VUBai,Complejo,Vichada,3,4,0.635,1
2368,VUBai,Complejo,Vichada,3,4,0.635,1
2369,VUBai,Complejo,Vichada,3,4,0.635,1
2370,VUBai,Complejo,Vichada,3,4,0.635,1
2371,VUBai,Complejo,Vichada,3,4,0.635,1
2372,VUBai,Complejo,Vichada,3,4,0.635,1
2373,AVBd2,Complejo,Vichada,4,4,0.49125,1
2374,LUBd2,Asociacion,Vichada,6,4,0.6125,1
2375,LUCai,Consociacion,Vichada,1,4,0.095,1
2376,LUCai,Consociacion,Vichada,1,4,0.095,1
2377,LUCai,Consociacion,Vichada,1,4,0.095,1
2378,LUCai,Consociacion,Vichada,1,4,0.095,1
2379,LUCai,Consociacion,Vichada,1,4,0.095,1
2380,VUBai,Complejo,Vichada,3,4,0.635,1
2381,VUBai,Complejo,Vichada,3,4,0.635,1
2382,VUBai,Complejo,Vichada,3,4,0.635,1
